sheet,date,cluster_id,centroid_value,nearest_d_value,row_index_in_date_group,row_number_in_output_sheet
all_2-1,20241206,1,0.326923076923077,0.3553846153846154,4,5
all_2-1,20241207,0,0.07835897435897435,0.1174358974358974,0,1
all_2-1,20241207,1,0.4661538461538462,0.48,3,4
all_2-1,20241208,0,0.07835897435897435,0.1174358974358974,0,1
all_2-1,20241208,1,0.4661538461538462,0.48,3,4
all_2-1,20241209,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241209,1,0.025128205128205128,0.0241025641025641,2,3
all_2-1,20241209,2,0.07794871794871795,0.07538461538461538,5,6
all_2-1,20241209,3,0.38076923076923075,0.3425641025641025,3,4
all_2-1,20241210,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241210,1,0.024615384615384615,0.0241025641025641,2,3
all_2-1,20241210,2,0.07717948717948718,0.07435897435897436,5,6
all_2-1,20241210,3,0.41820512820512823,0.4174358974358975,3,4
all_2-1,20241211,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241211,1,0.023846153846153843,0.02358974358974359,7,8
all_2-1,20241211,2,0.07282051282051281,0.07076923076923076,5,6
all_2-1,20241211,3,0.43333333333333335,0.4174358974358975,3,4
all_2-1,20241212,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241212,1,0.023846153846153843,0.02358974358974359,7,8
all_2-1,20241212,2,0.07282051282051281,0.07076923076923076,5,6
all_2-1,20241212,3,0.43333333333333335,0.4174358974358975,3,4
all_2-1,20241213,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241213,1,0.023846153846153843,0.02358974358974359,7,8
all_2-1,20241213,2,0.07282051282051281,0.07076923076923076,5,6
all_2-1,20241213,3,0.38076923076923075,0.3425641025641025,3,4
all_2-1,20241214,0,0.1810897435897436,0.1846153846153846,1,2
all_2-1,20241215,0,0.1810897435897436,0.1846153846153846,1,2
all_2-1,20241216,0,0.02333333333333333,0.02564102564102564,7,8
all_2-1,20241216,1,0.07282051282051281,0.06205128205128205,5,6
all_2-1,20241216,2,0.29538461538461536,0.2758974358974359,3,4
all_2-1,20241217,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241217,1,0.024871794871794875,0.02666666666666667,2,3
all_2-1,20241217,2,0.06820512820512821,0.05692307692307693,5,6
all_2-1,20241217,3,0.32974358974358975,0.2758974358974359,3,4
all_2-1,20241218,0,0.02333333333333333,0.02564102564102564,7,8
all_2-1,20241218,1,0.07282051282051281,0.06205128205128205,5,6
all_2-1,20241218,2,0.29538461538461536,0.2758974358974359,3,4
all_2-1,20241219,0,0.02333333333333333,0.02564102564102564,7,8
all_2-1,20241219,1,0.07282051282051281,0.06205128205128205,5,6
all_2-1,20241219,2,0.31641025641025644,0.3569230769230769,4,5
all_2-1,20241220,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20241220,1,0.033846153846153845,0.03743589743589743,2,3
all_2-1,20241220,2,0.07282051282051283,0.06615384615384616,5,6
all_2-1,20241220,3,0.29538461538461536,0.2758974358974359,3,4
all_2-1,20241221,0,0.20608974358974358,0.1928205128205128,1,2
all_2-1,20241222,0,0.20608974358974358,0.1928205128205128,1,2
all_2-1,20241223,0,0.09788461538461539,0.06564102564102564,5,6
all_2-1,20241224,0,0.10256410256410255,0.1307692307692307,3,4
all_2-1,20241225,0,0.10256410256410255,0.1307692307692307,3,4
all_2-1,20241226,0,0.10256410256410255,0.1307692307692307,3,4
all_2-1,20241227,0,0.09935897435897435,0.1307692307692307,3,4
all_2-1,20241228,0,0.022393162393162396,0.01743589743589744,1,2
all_2-1,20241228,1,0.06752136752136752,0.07435897435897436,7,8
all_2-1,20241228,2,0.14871794871794874,0.1553846153846154,3,4
all_2-1,20241229,0,0.06564102564102564,0.06512820512820514,2,3
all_2-1,20241229,1,0.0758974358974359,0.07692307692307693,5,6
all_2-1,20241229,2,0.14871794871794874,0.1553846153846154,3,4
all_2-1,20241230,0,0.06581196581196581,0.06512820512820514,2,3
all_2-1,20241230,1,0.07606837606837608,0.0758974358974359,6,7
all_2-1,20241230,2,0.14871794871794874,0.1553846153846154,3,4
all_2-1,20241231,0,0.06581196581196581,0.06512820512820514,2,3
all_2-1,20241231,1,0.07606837606837608,0.0758974358974359,6,7
all_2-1,20241231,2,0.14871794871794874,0.1553846153846154,3,4
all_2-1,20250101,0,0.06923076923076923,0.06666666666666667,0,1
all_2-1,20250101,1,0.14692307692307688,0.1405128205128205,4,5
all_2-1,20250102,0,0.06974358974358975,0.06717948717948719,7,8
all_2-1,20250102,1,0.14692307692307688,0.1405128205128205,4,5
all_2-1,20250103,0,0.06965811965811966,0.06717948717948719,7,8
all_2-1,20250103,1,0.14692307692307688,0.1405128205128205,4,5
all_2-1,20250104,0,0.07452991452991452,0.07282051282051281,0,1
all_2-1,20250104,1,0.14,0.1420512820512821,3,4
all_2-1,20250105,0,0.07598290598290598,0.07794871794871795,2,3
all_2-1,20250105,1,0.14,0.1420512820512821,3,4
all_2-1,20250106,0,0.12365384615384616,0.1569230769230769,6,7
all_2-1,20250107,0,0.12544871794871795,0.1569230769230769,6,7
all_2-1,20250108,0,0.1264102564102564,0.1569230769230769,6,7
all_2-1,20250109,0,0.12615384615384614,0.1569230769230769,6,7
all_2-1,20250110,0,0.12576923076923077,0.1569230769230769,6,7
all_2-1,20250111,0,0.24173076923076922,0.2333333333333333,1,2
all_2-1,20250112,0,0.24314102564102566,0.2333333333333333,1,2
all_2-1,20250113,0,0.2676282051282052,0.2835897435897436,5,6
all_2-1,20250114,0,0.14,0.158974358974359,3,4
all_2-1,20250115,0,0.07726495726495726,0.07794871794871795,6,7
all_2-1,20250115,1,0.29435897435897435,0.2261538461538461,3,4
all_2-1,20250116,0,0.08783882783882786,0.09692307692307692,0,1
all_2-1,20250116,1,0.3584615384615385,0.3584615384615385,4,5
all_2-1,20250117,0,0.08783882783882786,0.09692307692307692,0,1
all_2-1,20250117,1,0.3728205128205128,0.3728205128205128,4,5
all_2-1,20250118,0,0.15955128205128205,0.1630769230769231,1,2
all_2-1,20250119,0,0.07128205128205128,0.07076923076923076,7,8
all_2-1,20250119,1,0.0882051282051282,0.0882051282051282,6,7
all_2-1,20250119,2,0.1717948717948718,0.1630769230769231,1,2
all_2-1,20250119,3,0.3307692307692308,0.2897435897435898,3,4
all_2-1,20250120,0,0.13974358974358975,0.1405128205128205,5,6
all_2-1,20250121,0,0.12647435897435894,0.1405128205128205,5,6
all_2-1,20250122,0,0.12711538461538463,0.1405128205128205,5,6
all_2-1,20250123,0,0.12628205128205128,0.1405128205128205,5,6
all_2-1,20250124,0,0.13006410256410256,0.1405128205128205,5,6
all_2-1,20250125,0,0.05192307692307693,0.05641025641025642,6,7
all_2-1,20250125,1,0.12384615384615384,0.1276923076923077,5,6
all_2-1,20250125,2,0.34153846153846157,0.2953846153846154,3,4
all_2-1,20250126,0,0.05666666666666667,0.05641025641025642,6,7
all_2-1,20250126,1,0.07307692307692307,0.07179487179487179,1,2
all_2-1,20250126,2,0.12358974358974359,0.1194871794871795,7,8
all_2-1,20250126,3,0.34153846153846157,0.2953846153846154,3,4
all_2-1,20250127,0,0.08183150183150181,0.08153846153846155,5,6
all_2-1,20250127,1,0.4543589743589743,0.4543589743589743,4,5
all_2-1,20250128,0,0.06673992673992672,0.08153846153846155,5,6
all_2-1,20250128,1,0.4471794871794872,0.4471794871794872,4,5
all_2-1,20250129,0,0.06673992673992672,0.08153846153846155,5,6
all_2-1,20250129,1,0.4035897435897436,0.4035897435897436,4,5
all_2-1,20250130,0,0.06673992673992672,0.08153846153846155,5,6
all_2-1,20250130,1,0.4046153846153846,0.4046153846153846,4,5
all_2-1,20250131,0,0.06673992673992672,0.08153846153846155,5,6
all_2-1,20250131,1,0.4061538461538461,0.4061538461538461,4,5
all_2-1,20250201,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20250201,1,0.01794871794871795,0.01794871794871795,1,2
all_2-1,20250201,2,0.02,0.02,7,8
all_2-1,20250201,3,0.03025641025641026,0.03025641025641026,6,7
all_2-1,20250201,4,0.31743589743589745,0.2815384615384616,3,4
all_2-1,20250202,0,0.01743589743589744,0.01743589743589744,0,1
all_2-1,20250202,1,0.01794871794871795,0.01794871794871795,1,2
all_2-1,20250202,2,0.02,0.02,7,8
all_2-1,20250202,3,0.03025641025641026,0.03025641025641026,6,7
all_2-1,20250202,4,0.2815384615384616,0.2815384615384616,3,4
all_2-1,20250202,5,0.3558974358974359,0.3558974358974359,4,5
all_2-1,20250203,0,0.023882783882783882,0.02307692307692308,3,4
all_2-1,20250203,1,0.5071794871794872,0.5071794871794872,4,5
all_2-1,20250204,0,0.02380952380952381,0.02307692307692308,3,4
all_2-1,20250204,1,0.4492307692307692,0.4492307692307692,4,5
all_2-1,20250205,0,0.022271062271062275,0.02205128205128205,5,6
all_2-1,20250205,1,0.5071794871794872,0.5071794871794872,4,5
all_2-1,20250206,0,0.02380952380952381,0.02307692307692308,3,4
all_2-1,20250206,1,0.4512820512820513,0.4512820512820513,4,5
all_2-1,20250207,0,0.023882783882783882,0.02307692307692308,3,4
all_2-1,20250207,1,0.4482051282051282,0.4482051282051282,4,5
all_2-1,20250208,0,0.021794871794871797,0.02256410256410257,1,2
all_2-1,20250208,1,0.04948717948717948,0.04923076923076923,3,4
all_2-1,20250209,0,0.021794871794871797,0.02256410256410257,1,2
all_2-1,20250209,1,0.04948717948717948,0.04923076923076923,3,4
all_2-1,20250210,0,0.03743589743589744,0.04051282051282051,5,6
all_2-1,20250210,1,0.28897435897435897,0.3502564102564102,4,5
all_2-1,20250211,0,0.021794871794871797,0.02256410256410257,1,2
all_2-1,20250211,1,0.04948717948717948,0.04923076923076923,3,4
all_2-1,20250212,0,0.024358974358974363,0.02256410256410257,0,1
all_2-1,20250212,1,0.03282051282051282,0.03282051282051282,2,3
all_2-1,20250212,2,0.07572649572649572,0.07333333333333333,3,4
all_2-1,20250213,0,0.03743589743589744,0.04051282051282051,5,6
all_2-1,20250213,1,0.31128205128205133,0.3948717948717949,4,5
all_2-1,20250214,0,0.03743589743589744,0.04051282051282051,5,6
all_2-1,20250214,1,0.28794871794871796,0.2276923076923077,3,4
all_2-1,20250215,0,0.06538461538461539,0.05897435897435897,2,3
all_2-1,20250216,0,0.06532051282051282,0.05897435897435897,2,3
all_2-1,20250217,0,0.12288461538461537,0.122051282051282,5,6
all_2-1,20250218,0,0.12070512820512821,0.1138461538461539,7,8
all_2-1,20250219,0,0.11544871794871796,0.1138461538461539,5,6
all_2-1,20250220,0,0.11525641025641026,0.1138461538461539,5,6
all_2-1,20250221,0,0.11525641025641026,0.1138461538461539,5,6
all_2-1,20250222,0,0.017692307692307695,0.01743589743589744,4,5
all_2-1,20250222,1,0.019230769230769235,0.01897435897435898,2,3
all_2-1,20250222,2,0.025299145299145304,0.02615384615384616,1,2
all_2-1,20250222,3,0.06102564102564102,0.06102564102564102,3,4
all_2-1,20250223,0,0.017692307692307695,0.01743589743589744,4,5
all_2-1,20250223,1,0.019230769230769235,0.01897435897435898,2,3
all_2-1,20250223,2,0.025641025641025644,0.02615384615384616,6,7
all_2-1,20250223,3,0.06102564102564102,0.06102564102564102,3,4
all_2-1,20250224,0,0.017692307692307695,0.01743589743589744,4,5
all_2-1,20250224,1,0.019230769230769235,0.01897435897435898,2,3
all_2-1,20250224,2,0.025299145299145304,0.02615384615384616,1,2
all_2-1,20250224,3,0.06102564102564102,0.06102564102564102,3,4
all_2-1,20250225,0,0.038051282051282054,0.03692307692307692,7,8
all_2-1,20250225,1,0.1112820512820513,0.1112820512820513,3,4
all_2-1,20250225,2,0.2617948717948718,0.2543589743589744,4,5
all_2-1,20250226,0,0.03825641025641026,0.03692307692307692,7,8
all_2-1,20250226,1,0.1112820512820513,0.1112820512820513,3,4
all_2-1,20250226,2,0.2617948717948718,0.2543589743589744,4,5
all_2-1,20250227,0,0.03825641025641026,0.03692307692307692,7,8
all_2-1,20250227,1,0.1112820512820513,0.1112820512820513,3,4
all_2-1,20250227,2,0.26,0.2728205128205128,6,7
all_2-1,20250228,0,0.05504273504273505,0.04717948717948718,5,6
all_2-1,20250228,1,0.23846153846153845,0.2415384615384615,4,5
all_2-1,20250301,0,0.0858119658119658,0.0882051282051282,5,6
all_2-1,20250301,1,0.28230769230769226,0.3189743589743589,6,7
all_2-1,20250302,0,0.0858119658119658,0.0882051282051282,5,6
all_2-1,20250302,1,0.28230769230769226,0.3189743589743589,6,7
all_2-1,20250303,0,0.10948717948717951,0.0882051282051282,1,2
all_2-1,20250304,0,0.1344871794871795,0.1492307692307693,4,5
all_2-1,20250305,0,0.1344871794871795,0.1492307692307693,4,5
all_2-1,20250306,0,0.1344871794871795,0.1492307692307693,4,5
all_2-1,20250307,0,0.1344871794871795,0.1492307692307693,4,5
all_2-1,20250308,0,0.06820512820512821,0.07282051282051281,2,3
all_2-1,20250309,0,0.06820512820512821,0.07282051282051281,2,3
all_2-1,20250310,0,0.07993589743589745,0.08871794871794872,4,5
all_2-1,20250311,0,0.07230769230769231,0.0846153846153846,3,4
all_2-1,20250312,0,0.07993589743589745,0.08871794871794872,4,5
all_2-1,20250313,0,0.030427350427350425,0.02923076923076923,1,2
all_2-1,20250313,1,0.13,0.1364102564102564,6,7
all_2-1,20250314,0,0.08237179487179488,0.07794871794871795,5,6
all_2-1,20250315,0,0.07692307692307693,0.07794871794871795,2,3
all_2-1,20250315,1,0.14282051282051278,0.141025641025641,3,4
all_2-1,20250316,0,0.07692307692307693,0.07794871794871795,2,3
all_2-1,20250316,1,0.14282051282051278,0.141025641025641,3,4
all_2-1,20250317,0,0.10019230769230769,0.07230769230769231,5,6
all_2-1,20250318,0,0.10108974358974357,0.07230769230769231,5,6
all_2-1,20250319,0,0.10108974358974357,0.07230769230769231,5,6
all_2-1,20250320,0,0.07692307692307693,0.07794871794871795,2,3
all_2-1,20250320,1,0.14282051282051278,0.141025641025641,3,4
all_2-1,20250321,0,0.10711538461538463,0.09846153846153846,5,6
all_2-1,20250322,0,0.06737179487179489,0.06769230769230769,5,6
all_2-1,20250323,0,0.06737179487179489,0.06769230769230769,5,6
all_2-1,20250324,0,0.08262820512820512,0.0794871794871795,5,6
all_2-1,20250325,0,0.08333333333333333,0.0794871794871795,5,6
all_2-1,20250326,0,0.0832051282051282,0.0794871794871795,5,6
all_2-1,20250327,0,0.0832051282051282,0.0794871794871795,5,6
all_2-1,20250328,0,0.019743589743589744,0.01743589743589744,0,1
all_2-1,20250328,1,0.05094017094017094,0.05230769230769231,2,3
all_2-1,20250328,2,0.20683760683760685,0.1733333333333333,3,4
all_2-1,20250329,0,0.03153846153846154,0.03692307692307692,0,1
all_2-1,20250330,0,0.03153846153846154,0.03692307692307692,0,1
all_2-1,20250331,0,0.055299145299145286,0.05692307692307693,7,8
all_2-1,20250331,1,0.23974358974358975,0.2323076923076923,3,4
